station,valid,tmpc,relh,drct,sped
DNAA,07/10/2020 04:00,21,100,60,1.15
DNAA,07/10/2020 05:00,21,100,80,3.45
DNAA,07/10/2020 06:00,21,100,80,3.45
DNAA,07/10/2020 07:00,22,94.06,60,5.75
DNAA,07/10/2020 08:00,23,94.1,30,4.6
DNAA,07/10/2020 11:00,28,69.9,240,5.75
DNAA,07/10/2020 13:00,28,69.9,180,5.75
DNAA,07/10/2020 15:00,28,65.74,180,5.75
DNAA,07/10/2020 16:00,27,69.71,170,4.6
DNAA,07/10/2020 17:00,27,69.71,220,4.6
DNAA,07/10/2020 18:00,26,88.75,210,5.75
DNAA,07/10/2020 20:00,25,83.44,130,4.6
DNAA,07/10/2020 21:00,24,94.14,150,4.6
DNAA,07/10/2020 22:00,24,88.59,110,5.75
DNAA,07/10/2020 23:00,23,100,120,4.6
DNAA,08/10/2020 00:00,23,94.1,100,3.45
DNAA,08/10/2020 01:00,23,94.1,20,3.45
DNAA,08/10/2020 02:00,23,94.1,250,2.3
DNAA,08/10/2020 03:00,23,94.1,0,0
DNAA,08/10/2020 04:00,23,94.1,50,2.3
DNAA,08/10/2020 05:00,22,100,90,2.3
DNAA,08/10/2020 06:00,23,83.21,60,2.3
DNAA,08/10/2020 07:00,23,94.1,300,2.3
DNAA,08/10/2020 08:00,26,78.62,210,6.9
DNAA,08/10/2020 12:00,30,62.25,240,4.6
DNAA,08/10/2020 13:00,31,58.78,230,6.9
DNAA,08/10/2020 14:00,31,58.78,250,8.05
DNAA,08/10/2020 16:00,23,100,320,3.45
DNAA,08/10/2020 17:00,23,94.1,110,3.45
DNAA,08/10/2020 18:00,23,94.1,30,2.3
DNAA,08/10/2020 19:00,24,94.14,110,5.75
DNAA,08/10/2020 20:00,24,94.14,60,2.3
DNAA,08/10/2020 21:00,24,94.14,310,3.45
DNAA,08/10/2020 22:00,23,94.1,320,2.3
DNAA,08/10/2020 23:00,23,94.1,30,3.45
DNAA,09/10/2020 00:00,23,94.1,30,2.3
DNAA,09/10/2020 01:00,23,94.1,270,2.3
DNAA,09/10/2020 03:00,23,94.1,290,1.15
DNAA,09/10/2020 04:00,23,94.1,270,2.3
DNAA,09/10/2020 05:00,23,94.1,60,4.6
DNAA,09/10/2020 06:00,23,94.1,50,2.3
DNAA,09/10/2020 12:00,28,74.28,120,5.75
DNAA,09/10/2020 13:00,29,70.08,240,1.15
DNAA,09/10/2020 14:00,30,62.25,210,4.6
DNAA,09/10/2020 17:00,29,65.95,250,5.75
DNAA,09/10/2020 20:00,26,88.75,290,2.3
DNAA,09/10/2020 21:00,26,88.75,50,2.3
DNAA,09/10/2020 22:00,25,88.67,350,5.75
DNAA,09/10/2020 23:00,25,88.67,10,4.6
DNAA,10/10/2020 01:00,24,88.59,50,5.75
DNAA,10/10/2020 02:00,23,94.1,40,4.6
DNAA,10/10/2020 06:00,21,100,70,3.45
DNAA,10/10/2020 07:00,21,100,80,3.45
DNAA,10/10/2020 08:00,24,88.59,110,9.2
DNAA,10/10/2020 09:00,27,69.71,120,16.1
DNAA,10/10/2020 10:00,23,94.1,110,16.1
DNAA,10/10/2020 11:00,27,74.11,50,9.2
DNAA,10/10/2020 12:00,28,65.74,20,5.75
DNAA,10/10/2020 13:00,28,69.9,190,4.6
DNAA,10/10/2020 14:00,29,65.95,150,5.75
DNAA,10/10/2020 15:00,30,58.55,90,6.9
DNAA,10/10/2020 18:00,27,69.71,190,1.15
DNAA,10/10/2020 19:00,26,69.52,160,3.45
DNAA,10/10/2020 20:00,26,69.52,190,2.3
DNAA,10/10/2020 21:00,25,73.78,90,2.3
DNAA,10/10/2020 22:00,25,73.78,50,3.45
DNAA,11/10/2020 00:00,24,78.34,60,2.3
DNAA,11/10/2020 02:00,23,83.21,50,4.6
DNAA,11/10/2020 03:00,22,88.43,100,4.6
DNAA,11/10/2020 04:00,22,83.09,170,3.45
DNAA,11/10/2020 06:00,22,88.43,230,3.45
DNAA,11/10/2020 08:00,25,83.44,330,3.45
DNAA,11/10/2020 10:00,28,69.9,270,3.45
DNAA,11/10/2020 11:00,28,74.28,260,6.9
DNAA,11/10/2020 13:00,30,66.15,290,6.9
DNAA,11/10/2020 14:00,31,66.35,270,9.2
DNAA,11/10/2020 15:00,31,62.47,280,8.05
DNAA,11/10/2020 16:00,30,70.27,260,8.05
DNAA,11/10/2020 17:00,29,74.44,290,5.75
DNAA,11/10/2020 18:00,28,78.9,310,5.75
DNAA,11/10/2020 19:00,27,83.66,270,3.45
DNAA,11/10/2020 20:00,27,83.66,290,4.6
DNAA,11/10/2020 21:00,24,78.34,220,6.9
DNAA,11/10/2020 22:00,24,78.34,170,1.15
DNAA,11/10/2020 23:00,24,78.34,20,3.45
DNAA,12/10/2020 00:00,24,78.34,130,4.6
DNAA,12/10/2020 01:00,24,78.34,350,1.15
DNAA,12/10/2020 03:00,23,88.51,290,3.45
DNAA,12/10/2020 04:00,23,88.51,340,2.3
DNAA,12/10/2020 05:00,22,100,130,2.3
DNAA,12/10/2020 06:00,22,94.06,130,2.3
DNAA,12/10/2020 07:00,23,94.1,120,3.45
DNAA,12/10/2020 08:00,26,88.75,290,2.3
DNAA,12/10/2020 09:00,27,78.76,310,3.45
DNAA,12/10/2020 11:00,29,74.44,280,8.05
DNAA,12/10/2020 12:00,30,66.15,260,6.9
DNAA,12/10/2020 19:00,27,83.66,300,2.3
DNAA,12/10/2020 20:00,23,78.19,220,9.2
DNAA,12/10/2020 21:00,22,94.06,30,5.75
DNAA,12/10/2020 22:00,22,94.06,110,2.3
DNAA,12/10/2020 23:00,22,94.06,70,3.45
DNAA,13/10/2020 00:00,22,94.06,40,4.6
DNAA,13/10/2020 01:00,22,94.06,50,4.6
DNAA,13/10/2020 02:00,22,94.06,100,2.3
DNAA,13/10/2020 04:00,22,100,360,2.3
DNAA,13/10/2020 06:00,23,94.1,100,3.45
DNAA,13/10/2020 07:00,25,83.44,0,0
DNAA,13/10/2020 08:00,27,83.66,350,2.3
DNAA,13/10/2020 09:00,28,78.9,240,2.3
DNAA,13/10/2020 10:00,29,74.44,180,3.45
DNAA,13/10/2020 11:00,29,74.44,260,3.45
DNAA,13/10/2020 12:00,30,70.27,240,6.9
DNAA,13/10/2020 13:00,31,66.35,280,9.2
DNAA,13/10/2020 14:00,29,74.44,250,6.9
DNAA,13/10/2020 15:00,28,78.9,10,4.6
DNAA,13/10/2020 17:00,27,78.76,80,5.75
DNAA,13/10/2020 18:00,26,83.55,30,3.45
DNAA,13/10/2020 19:00,24,88.59,30,4.6
DNAA,13/10/2020 21:00,24,88.59,110,2.3
DNAA,13/10/2020 22:00,24,88.59,60,2.3
DNAA,14/10/2020 00:00,23,94.1,180,4.6
DNAA,14/10/2020 02:00,22,100,70,6.9
DNAA,14/10/2020 04:00,22,94.06,230,4.6
DNAA,14/10/2020 06:00,21,94.01,330,2.3
DNAA,14/10/2020 07:00,21,94.01,350,2.3
DNAA,14/10/2020 08:00,24,78.34,320,2.3
DNAA,14/10/2020 09:00,25,78.48,50,3.45
DNAA,14/10/2020 10:00,27,74.11,100,4.6
DNAA,14/10/2020 11:00,29,65.95,120,4.6
DNAA,14/10/2020 12:00,30,62.25,180,4.6
DNAA,14/10/2020 14:00,30,70.27,270,6.9
DNAA,14/10/2020 15:00,28,78.9,200,13.8
DNAA,14/10/2020 16:00,23,88.51,20,13.8
DNAA,14/10/2020 17:00,22,94.06,50,2.3
DNAA,14/10/2020 18:00,22,94.06,350,2.3
DNAA,14/10/2020 19:00,22,94.06,20,4.6
DNAA,14/10/2020 21:00,22,94.06,140,2.3
DNAA,14/10/2020 22:00,22,94.06,90,4.6
DNAA,14/10/2020 23:00,22,94.06,10,2.3
DNAA,15/10/2020 01:00,22,94.06,20,2.3
DNAA,15/10/2020 02:00,22,94.06,20,2.3
DNAA,15/10/2020 03:00,22,94.06,50,4.6
DNAA,15/10/2020 04:00,22,94.06,90,3.45
DNAA,15/10/2020 05:00,31,66.35,80,3.45
DNAA,15/10/2020 06:00,22,94.06,110,3.45
DNAA,15/10/2020 07:00,23,88.51,40,3.45
DNAA,15/10/2020 08:00,26,78.62,160,2.3
DNAA,15/10/2020 09:00,27,78.76,190,4.6
DNAA,15/10/2020 10:00,28,74.28,220,9.2
DNAA,15/10/2020 11:00,29,70.08,280,4.6
DNAA,15/10/2020 12:00,29,70.08,250,6.9
DNAA,15/10/2020 13:00,30,66.15,230,4.6
DNAA,15/10/2020 14:00,30,66.15,260,6.9
DNAA,15/10/2020 15:00,30,70.27,280,10.35
DNAA,15/10/2020 16:00,29,70.08,260,4.6
DNAA,15/10/2020 17:00,29,70.08,250,5.75
DNAA,15/10/2020 19:00,20,100,240,5.75
DNAA,15/10/2020 20:00,20,93.97,230,3.45
DNAA,15/10/2020 21:00,20,93.97,320,2.3
DNAA,15/10/2020 22:00,21,94.01,270,2.3
DNAA,16/10/2020 00:00,21,94.01,100,3.45
DNAA,16/10/2020 01:00,21,94.01,90,3.45
DNAA,16/10/2020 02:00,21,94.01,90,3.45
DNAA,16/10/2020 03:00,21,94.01,220,2.3
DNAA,16/10/2020 04:00,21,94.01,140,2.3
DNAA,16/10/2020 05:00,21,94.01,120,2.3
DNAA,16/10/2020 06:00,21,94.01,100,3.45
DNAA,16/10/2020 07:00,22,94.06,20,2.3
DNAA,16/10/2020 08:00,25,83.44,180,8.05
DNAA,16/10/2020 10:00,27,74.11,220,4.6
DNAA,16/10/2020 11:00,28,69.9,220,6.9
DNAA,16/10/2020 13:00,29,74.44,270,8.05
DNAA,16/10/2020 14:00,29,74.44,240,6.9
DNAA,16/10/2020 16:00,30,66.15,270,6.9
DNAA,16/10/2020 17:00,29,70.08,250,5.75
DNAA,16/10/2020 18:00,27,83.66,250,3.45
DNAA,16/10/2020 19:00,27,83.66,220,5.75
DNAA,16/10/2020 20:00,26,83.55,200,4.6
DNAA,16/10/2020 21:00,26,78.62,240,3.45
DNAA,16/10/2020 22:00,24,94.14,10,2.3
DNAA,16/10/2020 23:00,24,94.14,80,3.45
DNAA,17/10/2020 00:00,24,88.59,30,4.6
DNAA,17/10/2020 01:00,24,88.59,50,3.45
DNAA,17/10/2020 02:00,23,94.1,70,4.6
DNAA,17/10/2020 03:00,23,94.1,110,3.45
DNAA,17/10/2020 04:00,24,83.32,160,8.05
DNAA,17/10/2020 05:00,23,88.51,180,4.6
DNAA,17/10/2020 06:00,23,94.1,90,4.6
DNAA,17/10/2020 07:00,25,78.48,100,5.75
DNAA,17/10/2020 08:00,25,78.48,110,4.6
DNAA,17/10/2020 09:00,26,73.95,80,9.2
DNAA,17/10/2020 11:00,27,74.11,110,11.5
DNAA,17/10/2020 12:00,28,69.9,100,9.2
DNAA,17/10/2020 13:00,30,66.15,120,10.35
DNAA,17/10/2020 14:00,30,66.15,120,5.75
DNAA,17/10/2020 15:00,30,66.15,150,5.75
DNAA,17/10/2020 16:00,30,62.25,140,4.6
DNAA,17/10/2020 17:00,29,70.08,190,4.6
DNAA,17/10/2020 19:00,27,78.76,210,3.45
DNAA,17/10/2020 20:00,26,83.55,190,6.9
DNAA,17/10/2020 21:00,25,88.67,170,4.6
DNAA,17/10/2020 22:00,24,94.14,60,4.6
DNAA,17/10/2020 23:00,24,94.14,90,2.3
DNAA,18/10/2020 01:00,24,94.14,10,2.3
DNAA,18/10/2020 02:00,24,94.14,20,3.45
DNAA,18/10/2020 04:00,23,100,80,1.15
DNAA,18/10/2020 05:00,23,100,160,2.3
DNAA,18/10/2020 06:00,24,94.14,130,2.3
DNAA,18/10/2020 07:00,25,88.67,170,4.6
DNAA,18/10/2020 08:00,27,83.66,180,2.3
DNAA,18/10/2020 09:00,28,78.9,230,8.05
DNAA,18/10/2020 10:00,29,65.95,240,8.05
DNAA,18/10/2020 11:00,29,70.08,240,8.05
DNAA,18/10/2020 12:00,31,62.47,260,5.75
DNAA,18/10/2020 13:00,31,66.35,160,8.05
DNAA,18/10/2020 14:00,31,66.35,360,8.05
DNAA,18/10/2020 15:00,32,62.68,280,6.9
DNAA,18/10/2020 16:00,31,66.35,180,8.05
DNAA,18/10/2020 17:00,29,74.44,300,6.9
DNAA,18/10/2020 19:00,23,88.51,290,1.15
DNAA,18/10/2020 20:00,23,88.51,20,2.3
DNAA,19/10/2020 01:00,23,94.1,80,2.3
DNAA,19/10/2020 04:00,23,94.1,170,3.45
DNAA,19/10/2020 05:00,23,94.1,30,3.45
DNAA,19/10/2020 07:00,24,94.14,210,2.3
DNAA,19/10/2020 08:00,26,78.62,310,9.2
DNAA,19/10/2020 10:00,28,74.28,170,2.3
DNAA,19/10/2020 12:00,30,70.27,260,2.3
DNAA,19/10/2020 16:00,30,70.27,300,8.05
DNAA,19/10/2020 17:00,29,74.44,290,3.45
DNAA,19/10/2020 18:00,21,88.34,90,5.75
DNAA,19/10/2020 19:00,22,83.09,90,3.45
DNAA,19/10/2020 20:00,23,88.51,130,6.9
DNAA,19/10/2020 21:00,24,83.32,320,4.6
DNAA,19/10/2020 23:00,23,94.1,50,3.45
DNAA,20/10/2020 00:00,23,94.1,30,3.45
DNAA,20/10/2020 01:00,23,94.1,80,2.3
DNAA,20/10/2020 02:00,23,94.1,80,2.3
DNAA,20/10/2020 03:00,23,94.1,330,2.3
DNAA,20/10/2020 04:00,22,94.06,60,3.45
DNAA,20/10/2020 05:00,22,94.06,50,2.3
DNAA,20/10/2020 06:00,22,94.06,80,2.3
DNAA,20/10/2020 07:00,25,83.44,120,3.45
DNAA,20/10/2020 08:00,27,78.76,180,4.6
DNAA,20/10/2020 09:00,28,74.28,250,4.6
DNAA,20/10/2020 10:00,29,70.08,280,3.45
DNAA,20/10/2020 11:00,30,70.27,210,2.3
DNAA,20/10/2020 12:00,31,66.35,260,8.05
DNAA,20/10/2020 13:00,32,62.68,300,4.6
DNAA,20/10/2020 14:00,32,66.55,280,9.2
DNAA,20/10/2020 15:00,32,66.55,280,8.05
DNAA,20/10/2020 16:00,31,66.35,290,6.9
DNAA,20/10/2020 17:00,20,82.86,40,32.2
DNAA,20/10/2020 19:00,22,83.09,200,2.3
DNAA,20/10/2020 20:00,22,83.09,120,5.75
DNAA,20/10/2020 21:00,22,83.09,70,4.6
DNAA,20/10/2020 22:00,22,83.09,70,4.6
DNAA,20/10/2020 23:00,22,83.09,300,2.3
DNAA,21/10/2020 00:00,22,94.06,50,2.3
DNAA,21/10/2020 01:00,22,94.06,70,2.3
DNAA,21/10/2020 02:00,22,94.06,90,3.45
DNAA,21/10/2020 04:00,22,100,70,4.6
DNAA,21/10/2020 05:00,22,94.06,350,2.3
DNAA,21/10/2020 07:00,22,94.06,90,5.75
DNAA,21/10/2020 08:00,27,83.66,70,2.3
DNAA,21/10/2020 09:00,29,74.44,190,1.15
DNAA,21/10/2020 10:00,29,74.44,240,2.3
DNAA,21/10/2020 13:00,32,62.68,250,5.75
DNAA,21/10/2020 14:00,32,62.68,280,9.2
DNAA,21/10/2020 15:00,32,62.68,280,10.35
DNAA,21/10/2020 16:00,23,83.21,50,8.05
DNAA,21/10/2020 17:00,24,78.34,210,9.2
DNAA,21/10/2020 18:00,23,94.1,260,2.3
DNAA,21/10/2020 19:00,23,94.1,20,3.45
DNAA,21/10/2020 20:00,23,88.51,10,3.45
DNAA,21/10/2020 21:00,23,88.51,60,4.6
DNAA,21/10/2020 22:00,23,94.1,90,2.3
DNAA,22/10/2020 00:00,23,88.51,120,6.9
DNAA,22/10/2020 01:00,22,94.06,40,3.45
DNAA,22/10/2020 02:00,22,94.06,60,4.6
DNAA,22/10/2020 04:00,22,94.06,90,4.6
DNAA,22/10/2020 05:00,22,94.06,80,3.45
DNAA,22/10/2020 06:00,21,94.01,70,4.6
DNAA,22/10/2020 09:00,28,78.9,200,4.6
DNAA,22/10/2020 10:00,29,74.44,270,3.45
DNAA,22/10/2020 11:00,30,70.27,290,2.3
DNAA,22/10/2020 12:00,31,66.35,280,8.05
DNAA,22/10/2020 14:00,32,62.68,240,6.9
DNAA,22/10/2020 16:00,31,66.35,240,3.45
DNAA,22/10/2020 17:00,30,74.61,240,3.45
DNAA,22/10/2020 18:00,29,79.04,240,3.45
DNAA,22/10/2020 19:00,28,83.77,210,5.75
DNAA,22/10/2020 20:00,27,88.83,60,3.45
DNAA,22/10/2020 21:00,26,88.75,60,3.45
DNAA,22/10/2020 22:00,26,94.23,340,2.3
DNAA,22/10/2020 23:00,26,88.75,40,2.3
DNAA,23/10/2020 01:00,25,94.19,70,3.45
DNAA,23/10/2020 04:00,24,94.14,60,4.6
DNAA,23/10/2020 05:00,23,100,70,2.3
DNAA,23/10/2020 06:00,23,94.1,70,3.45
DNAA,23/10/2020 07:00,24,88.59,40,2.3
DNAA,23/10/2020 08:00,28,78.9,100,2.3
DNAA,23/10/2020 09:00,29,74.44,350,3.45
DNAA,23/10/2020 10:00,30,70.27,270,3.45
DNAA,23/10/2020 11:00,31,62.47,230,6.9
DNAA,23/10/2020 13:00,32,62.68,240,8.05
DNAA,23/10/2020 14:00,32,62.68,240,6.9
DNAA,23/10/2020 15:00,32,62.68,260,5.75
DNAA,23/10/2020 16:00,32,62.68,240,5.75
DNAA,23/10/2020 17:00,30,74.61,130,4.6
DNAA,23/10/2020 18:00,30,74.61,250,3.45
DNAA,23/10/2020 19:00,28,78.9,210,3.45
DNAA,23/10/2020 20:00,26,88.75,70,2.3
DNAA,23/10/2020 21:00,26,88.75,350,3.45
DNAA,23/10/2020 22:00,26,88.75,80,2.3
DNAA,23/10/2020 23:00,26,88.75,130,2.3
DNAA,24/10/2020 00:00,26,88.75,100,2.3
DNAA,24/10/2020 01:00,25,88.67,20,2.3
DNAA,24/10/2020 02:00,24,94.14,30,3.45
DNAA,24/10/2020 03:00,24,94.14,0,0
DNAA,24/10/2020 04:00,24,88.59,110,3.45
DNAA,24/10/2020 05:00,23,94.1,70,3.45
DNAA,24/10/2020 06:00,24,94.14,80,2.3
DNAA,24/10/2020 07:00,25,94.19,40,2.3
DNAA,24/10/2020 08:00,28,78.9,180,1.15
DNAA,24/10/2020 10:00,30,66.15,260,4.6
DNAA,24/10/2020 11:00,31,66.35,230,5.75
DNAA,24/10/2020 13:00,31,66.35,220,6.9
DNAA,24/10/2020 14:00,31,66.35,260,4.6
DNAA,24/10/2020 16:00,30,70.27,230,4.6
DNAA,24/10/2020 17:00,29,74.44,240,4.6
DNAA,24/10/2020 18:00,28,78.9,220,3.45
DNAA,24/10/2020 19:00,28,83.77,220,4.6
DNAA,24/10/2020 22:00,26,88.75,280,4.6
DNAA,24/10/2020 23:00,25,94.19,90,3.45
DNAA,25/10/2020 01:00,25,94.19,0,0
DNAA,25/10/2020 02:00,25,94.19,50,2.3
DNAA,25/10/2020 03:00,25,94.19,60,3.45
DNAA,25/10/2020 04:00,25,88.67,100,4.6
DNAA,25/10/2020 05:00,24,94.14,70,3.45
DNAA,25/10/2020 06:00,24,94.14,70,2.3
DNAA,25/10/2020 07:00,25,94.19,0,0
DNAA,25/10/2020 08:00,27,83.66,170,4.6
DNAA,25/10/2020 09:00,28,78.9,280,2.3
DNAA,25/10/2020 11:00,31,66.35,140,2.3
DNAA,25/10/2020 12:00,32,59.01,70,4.6
DNAA,25/10/2020 13:00,33,55.77,230,8.05
DNAA,25/10/2020 14:00,33,55.77,250,3.45
DNAA,25/10/2020 16:00,32,59.01,290,5.75
DNAA,25/10/2020 17:00,31,62.47,260,4.6
DNAA,25/10/2020 19:00,28,78.9,240,1.15
DNAA,25/10/2020 20:00,28,78.9,190,3.45
DNAA,25/10/2020 22:00,27,83.66,340,2.3
DNAA,26/10/2020 01:00,26,88.75,70,2.3
DNAA,26/10/2020 02:00,26,88.75,70,5.75
DNAA,26/10/2020 04:00,24,94.14,30,2.3
DNAA,26/10/2020 07:00,25,88.67,130,5.75
DNAA,26/10/2020 08:00,27,83.66,140,5.75
DNAA,26/10/2020 09:00,28,74.28,170,5.75
DNAA,26/10/2020 10:00,28,74.28,220,4.6
DNAA,26/10/2020 11:00,30,66.15,70,3.45
DNAA,26/10/2020 12:00,32,52.23,90,5.75
DNAA,26/10/2020 13:00,33,52.48,170,5.75
DNAA,26/10/2020 14:00,33,52.48,110,4.6
DNAA,26/10/2020 15:00,33,43.61,250,4.6
DNAA,26/10/2020 16:00,32,52.23,250,6.9
DNAA,26/10/2020 17:00,32,49.1,270,3.45
DNAA,26/10/2020 18:00,M,M,240,4.6
DNAA,26/10/2020 19:00,29,70.08,210,3.45
DNAA,26/10/2020 20:00,27,78.76,230,2.3
DNAA,26/10/2020 21:00,26,88.75,20,3.45
DNAA,26/10/2020 22:00,26,88.75,60,6.9
DNAA,26/10/2020 23:00,25,94.19,30,2.3
DNAA,27/10/2020 00:00,25,94.19,100,2.3
DNAA,27/10/2020 01:00,25,88.67,60,3.45
DNAA,27/10/2020 02:00,24,94.14,120,3.45
DNAA,27/10/2020 03:00,24,88.59,50,4.6
DNAA,27/10/2020 05:00,23,94.1,20,4.6
DNAA,27/10/2020 06:00,23,94.1,60,3.45
DNAA,27/10/2020 07:00,25,83.44,160,6.9
DNAA,27/10/2020 08:00,28,69.9,140,4.6
DNAA,27/10/2020 10:00,31,62.47,140,5.75
DNAA,27/10/2020 11:00,32,55.53,110,8.05
DNAA,27/10/2020 13:00,33,46.41,130,10.35
DNAA,27/10/2020 14:00,33,43.61,160,8.05
DNAA,27/10/2020 15:00,33,43.61,170,6.9
DNAA,27/10/2020 16:00,32,46.14,170,5.75
DNAA,27/10/2020 17:00,30,55.04,160,5.75
DNAA,27/10/2020 18:00,28,78.9,270,3.45
DNAA,27/10/2020 19:00,27,88.83,240,4.6
DNAA,27/10/2020 20:00,27,83.66,90,2.3
DNAA,27/10/2020 21:00,26,83.55,130,4.6
DNAA,27/10/2020 22:00,25,88.67,80,3.45
DNAA,27/10/2020 23:00,25,88.67,100,2.3
DNAA,28/10/2020 00:00,24,88.59,60,2.3
DNAA,28/10/2020 01:00,24,94.14,20,2.3
DNAA,28/10/2020 02:00,24,88.59,60,2.3
DNAA,28/10/2020 03:00,24,88.59,60,3.45
DNAA,28/10/2020 04:00,23,94.1,80,2.3
DNAA,28/10/2020 05:00,23,94.1,90,4.6
DNAA,28/10/2020 06:00,22,94.06,60,3.45
DNAA,28/10/2020 07:00,25,83.44,110,2.3
DNAA,28/10/2020 08:00,28,69.9,120,2.3
DNAA,28/10/2020 09:00,29,70.08,240,3.45
DNAA,28/10/2020 10:00,31,58.78,240,4.6
DNAA,28/10/2020 11:00,32,52.23,220,5.75
DNAA,28/10/2020 12:00,33,49.36,290,2.3
DNAA,28/10/2020 13:00,34,46.67,100,8.05
DNAA,28/10/2020 14:00,34,38.73,120,6.9
DNAA,28/10/2020 15:00,34,34.11,30,3.45
DNAA,28/10/2020 16:00,34,34.11,130,8.05
DNAA,28/10/2020 17:00,33,38.45,260,4.6
DNAA,28/10/2020 20:00,27,78.76,10,5.75
DNAA,28/10/2020 22:00,25,88.67,350,5.75
DNAA,29/10/2020 01:00,24,88.59,60,3.45
DNAA,29/10/2020 02:00,23,94.1,90,3.45
DNAA,29/10/2020 04:00,23,88.51,30,3.45
DNAA,29/10/2020 06:00,23,88.51,70,3.45
DNAA,29/10/2020 07:00,25,83.44,0,0
DNAA,29/10/2020 08:00,28,69.9,300,2.3
DNAA,29/10/2020 09:00,29,65.95,230,3.45
DNAA,29/10/2020 11:00,31,62.47,320,4.6
DNAA,29/10/2020 12:00,32,59.01,200,6.9
DNAA,29/10/2020 13:00,33,55.77,240,2.3
DNAA,29/10/2020 14:00,33,52.48,310,5.75
DNAA,29/10/2020 15:00,33,52.48,260,5.75
DNAA,29/10/2020 16:00,33,52.48,240,4.6
DNAA,29/10/2020 17:00,31,58.78,260,3.45
DNAA,29/10/2020 18:00,30,66.15,210,5.75
DNAA,29/10/2020 19:00,29,70.08,170,3.45
DNAA,29/10/2020 20:00,29,65.95,60,2.3
DNAA,29/10/2020 21:00,28,69.9,70,3.45
DNAA,29/10/2020 23:00,25,88.67,0,0
DNAA,30/10/2020 00:00,25,88.67,20,2.3
DNAA,30/10/2020 01:00,25,88.67,80,4.6
DNAA,30/10/2020 02:00,24,94.14,40,2.3
DNAA,30/10/2020 04:00,23,94.1,20,4.6
DNAA,30/10/2020 05:00,23,94.1,50,3.45
DNAA,30/10/2020 06:00,23,88.51,60,3.45
DNAA,30/10/2020 07:00,25,88.67,0,0
DNAA,30/10/2020 08:00,28,74.28,40,2.3
DNAA,30/10/2020 09:00,30,62.25,260,3.45
DNAA,30/10/2020 10:00,31,58.78,210,3.45
DNAA,30/10/2020 11:00,32,55.53,310,8.05
DNAA,30/10/2020 12:00,34,49.62,240,4.6
DNAA,30/10/2020 13:00,35,46.93,210,2.3
DNAA,30/10/2020 14:00,35,41.5,110,4.6
DNAA,30/10/2020 16:00,34,38.73,120,4.6
DNAA,30/10/2020 17:00,32,62.68,270,6.9
DNAA,30/10/2020 18:00,30,70.27,230,4.6
DNAA,30/10/2020 19:00,30,66.15,180,8.05
DNAA,30/10/2020 21:00,28,74.28,320,4.6
DNAA,31/10/2020 00:00,25,88.67,80,4.6
DNAA,31/10/2020 01:00,25,88.67,60,4.6
DNAA,31/10/2020 02:00,25,88.67,60,4.6
DNAA,31/10/2020 03:00,24,94.14,50,4.6
DNAA,31/10/2020 04:00,24,88.59,70,2.3
DNAA,31/10/2020 05:00,23,94.1,60,2.3
DNAA,31/10/2020 06:00,23,94.1,70,2.3
DNAA,31/10/2020 07:00,25,88.67,50,2.3
DNAA,31/10/2020 08:00,28,74.28,240,2.3
DNAA,31/10/2020 09:00,29,74.44,270,2.3
DNAA,31/10/2020 10:00,31,55.29,180,3.45
DNAA,31/10/2020 11:00,32,46.14,50,3.45
DNAA,31/10/2020 12:00,34,36.35,100,2.3
DNAA,31/10/2020 13:00,35,28.37,80,8.05
DNAA,31/10/2020 14:00,35,30.26,70,4.6
DNAA,31/10/2020 16:00,34,41.23,190,4.6
DNAA,31/10/2020 17:00,32,52.23,240,5.75
DNAA,31/10/2020 18:00,29,65.95,200,5.75
DNAA,31/10/2020 19:00,28,69.9,210,4.6
DNAA,31/10/2020 20:00,26,83.55,70,2.3
DNAA,31/10/2020 21:00,26,83.55,70,3.45
DNAA,31/10/2020 22:00,25,88.67,10,2.3
DNAA,31/10/2020 23:00,24,88.59,60,3.45
DNAA,01/11/2020 00:00,24,88.59,70,3.45
DNAA,01/11/2020 01:00,24,83.32,50,5.75
DNAA,01/11/2020 02:00,24,83.32,100,4.6
DNAA,01/11/2020 03:00,23,88.51,70,3.45
DNAA,01/11/2020 04:00,23,83.21,70,4.6
DNAA,01/11/2020 06:00,21,88.34,50,4.6
DNAA,01/11/2020 07:00,24,73.61,50,3.45
DNAA,01/11/2020 11:00,34,29.99,110,8.05
DNAA,01/11/2020 13:00,35,26.58,100,4.6
DNAA,01/11/2020 14:00,35,28.37,50,8.05
DNAA,01/11/2020 16:00,35,34.39,320,1.15
DNAA,01/11/2020 17:00,31,45.88,190,4.6
DNAA,01/11/2020 18:00,28,61.81,270,2.3
DNAA,01/11/2020 20:00,26,69.52,360,3.45
DNAA,01/11/2020 23:00,24,78.34,50,3.45
DNAA,02/11/2020 01:00,29,54.8,60,3.45
DNAA,02/11/2020 10:00,31,45.88,290,5.75
DNAA,02/11/2020 11:00,30,55.04,310,8.05
DNAA,02/11/2020 14:00,31,51.98,270,6.9
DNAA,02/11/2020 16:00,31,51.98,300,4.6
DNAA,02/11/2020 17:00,30,55.04,240,4.6
DNAA,02/11/2020 19:00,27,74.11,270,1.15
DNAA,02/11/2020 20:00,26,69.52,20,5.75
DNAA,02/11/2020 21:00,25,83.44,40,2.3
DNAA,02/11/2020 22:00,24,88.59,90,2.3
DNAA,02/11/2020 23:00,24,88.59,90,3.45
